season,age,pos,per,x3p_ar
1994,24,SF,17.8,0.02
1994,24,SG,8,0.054
1994,24,SG,2.1,0.067
1994,24,SG,10,0.05
1994,24,SG,7.4,0.484
1994,35,PF,9.2,0.021
1994,28,SG,13.7,0.442
1994,32,SG,13.5,0.011
1994,32,SG,12.9,0.009
1994,32,SG,14.7,0.015
1994,30,PF,22.9,0.021
1994,38,C,17.7,0.004
1994,27,PF,16.4,0.014
1994,27,PF,17.9,0.017
1994,27,PF,13.8,0.008
1994,21,SF,13.2,0.216
1994,27,PF,10.8,0.002
1994,24,PF,15.4,0.012
1994,28,SG,12.5,0.413
1994,23,PG,9.4,0.296
1994,30,SF,14.5,0.049
1994,27,SF,13.3,0.044
1994,29,PG,15.5,0.336
1994,22,SG,6.3,0.273
1994,23,C,18.2,0.02
1994,28,SG,20.2,0.28
1994,24,SF,12.6,0.18
1994,26,PF,17.7,0.063
1994,22,SG,14,0.011
1994,30,PF,10.9,0.016
1994,28,SF,15.4,0.324
1994,23,C,21.7,0.002
1994,30,SF,15.8,0.174
1994,25,PG,20.3,0.165
1994,22,SF,15.3,0.307
1994,27,C,17.9,0.002
1994,30,SG,10.6,0.052
1994,30,SF,14.1,0.136
1994,30,SF,16.9,0.092
1994,30,SF,13.2,0.151
1994,29,SF,12.6,0.206
1994,30,PF,15.3,0.004
1994,31,C,25.3,0.011
1994,24,SG,10.1,0.15
1994,21,C,28.5,0.001
1994,22,SF,14.3,0.012
1994,24,PG,8.4,0.051
1994,24,PF,15.6,0.015
1994,24,PG,15,0.058
1994,28,SF,8.5,0.017
1994,28,SF,11.8,0.031
1994,33,PG,8.3,0.324
1994,25,PG,17.8,0.047
1994,24,SG,13.4,0.154
1994,23,C,9.6,0.007
1994,28,C,9.8,0.009
1994,32,PF,14.9,0.347
1994,24,PG,11.3,0.027
1994,28,PF,11.5,0.32
1994,29,SF,11.7,0.323
1994,25,C,12.3,0.326
1994,24,SG,14.1,0.023
1994,34,SG,20.8,0.055
1994,28,SF,23.2,0.154
1994,29,C,14.9,0.003
1994,29,C,15.9,0.002
1994,29,C,13.7,0.004
1994,30,PG,16.4,0.337
1994,25,PG,13.2,0.46
1994,29,PG,22.7,0.296
1994,26,PF,18.2,0.001
1994,35,PF,14,0.009
1994,26,PF,11.2,0.28
1994,25,PF,14.7,0.006
1994,26,SF,18.5,0.243
1994,27,PG,13.3,0.034
1994,28,SG,17.7,0.218
1994,22,SG,14.2,0.135
1994,23,C,13.4,0.014
1994,32,PG,12.9,0.409
1994,27,C,17.4,0.038
1994,28,C,30.7,0.017
1994,23,PG,10,0.256
1994,26,SG,13,0.4
1994,27,PG,6.1,0.132
1994,27,PG,7.5,0.126
1994,27,PG,1.6,0.152
1994,32,PF,13.4,0.082
1994,22,SF,12.9,0.169
1994,24,C,14.6,0.003
1994,27,SF,14.6,0.006
1994,23,SF,11.1,0.079
1994,29,PF,13,0.007
1994,31,SF,14.9,0.075
1994,32,SG,17.6,0.135
1994,25,SF,14.1,0.409
1994,23,SF,12.1,0.058
1994,28,C,17.1,0.002
1994,27,SG,13.4,0.324
1994,25,SF,14.8,0.017
1994,29,PG,13.1,0.256
1994,28,SF,11.3,0.04
1994,23,PG,10.2,0.092
1994,24,PF,13.5,0.013
1994,28,PG,14.2,0.309
1994,24,SG,11.6,0.196
1994,24,SG,10.8,0.208
1994,24,SG,17.2,0.243
1994,25,SG,12.8,0.081
1994,27,C,19.7,0.001
1994,24,C,10.7,0.004
1994,23,SG,15.9,0.276
1994,28,SG,16,0.345
1994,23,SG,12.7,0.011
1994,31,PG,22.5,0.172
1994,27,PG,19.8,0.009
1994,25,PF,14.6,0.038
1994,32,PG,15.2,0.165
1994,22,C,4.9,0.071
1994,31,PF,16.1,0.002
1994,32,PG,15.3,0.039
1994,28,SF,7.9,0.09
1994,31,PG,-0.9,0.083
1994,31,PF,7.6,0.129
1994,22,PG,13.6,0.347
1994,25,PF,16,0.007
1994,29,SF,10.7,0.011
1994,23,SG,16.2,0.243
1994,23,SF,18.1,0.014
1994,20,C,21.7,0.014
1994,30,PG,15.2,0.202
1994,30,C,14,0.004
1994,23,PG,13,0.27
1994,26,SG,13.3,0.009
1994,31,PG,12.8,0.025
1994,26,PF,11.4,0.179
1994,22,PG,3.5,0.366
1994,27,PG,4.1,0.345
1994,27,PG,4.2,0.5
1994,27,PG,4.1,0.286
1994,34,SF,21.4,0.186
1994,34,SF,21.1,0.199
1994,34,SF,21.8,0.164
1994,30,SG,14.9,0.217
1994,33,PF,14,0.002
1994,23,PG,8,0.077
1994,35,C,10.4,0.004
1994,27,SF,10.5,0.106
1994,31,PF,19.4,0.019
1994,24,SF,15.8,0.01
1994,24,PF,11.1,0.009
1994,24,PF,12.6,0.167
1994,27,PG,18,0.066
1994,29,SF,13.1,0.227
1994,25,C,15.4,0.021
1994,23,SF,10.4,0.228
1994,25,PF,11.8,0.005
1994,25,PF,11.5,0.006
1994,30,SG,10.8,0.042
1994,29,PF,11.1,0.189
1994,23,PG,12.8,0.586
1994,34,SF,13.9,0.018
1994,28,PG,12.9,0.122
1994,32,SF,12.8,0.132
1994,22,C,-0.4,0.043
1993,24,PF,13.2,0.002
1993,24,PF,11.9,0.018
1993,23,PG,15.6,0.14
1993,30,C,8.9,0.041
1993,30,C,-0.6,0.222
1993,30,PG,15.6,0.255
1993,28,SF,8.4,0.083
1993,33,SF,13.7,0.197
1993,33,SG,14.3,0.51
1993,23,C,14.3,0.033
1993,22,PG,16.6,0.029
1993,25,SG,17.3,0.188
1993,34,SF,11.8,0.221
1993,26,SG,8.7,0.043
1993,25,PG,13.7,0.072
1993,25,PG,14.7,0.17
1993,26,SG,13.1,0.019
1993,26,SG,13.4,0.021
1993,25,SF,9.3,0.305
1993,24,SG,15.2,0.005
1993,23,C,11.4,0.009
1993,23,PF,10.2,0.002
1993,32,PG,2,0.04
1993,24,SG,7.7,0.097
1993,29,PF,25.9,0.16
1993,25,PG,15,0.357
1993,23,SG,9.6,0.306
1993,30,SG,11.1,0.03
1993,28,SG,20.7,0.077
1993,29,C,3,0.037
1993,23,PG,9.3,0.308
1993,24,SF,11.3,0.166
1993,22,SF,8.2,0.071
1993,33,SG,10.6,0.135
1993,26,SG,8.4,0.287
1993,25,PG,17.1,0.327
1993,28,PG,14.5,0.036
1993,30,C,8.5,0.252
1993,23,SG,9,0.074
1993,24,PF,12.3,0.014
1993,29,SG,11.2,0.084
1993,31,C,13.2,0.009
1993,22,PG,16.7,0.068
1993,33,C,17,0.031
1993,23,SF,8.4,0.112
1993,27,PG,14.1,0.257
1993,24,SF,11.2,0.015
1993,24,PG,17.2,0.117
1993,29,C,9.4,0.002
1993,24,PG,11.3,0.012
1993,27,C,11.2,0.003
1993,24,SF,11.5,0.146
1993,25,PF,13.6,0.492
1993,24,SF,10.3,0.106
1993,30,SG,18.5,0.115
1993,31,C,13.2,0.002
1993,23,SF,12.1,0.013
1993,24,PF,14.2,0.006
1993,30,SF,11.6,0.013
1993,31,PF,16.1,0.007
1993,24,C,14.2,0.003
1993,23,SF,21,0.003
1993,33,PF,14.7,0.039
1993,25,SG,15.1,0.193
1993,36,PG,13.9,0.022
1993,22,SG,12.4,0.113
1993,25,PF,21.2,0.081
1993,24,PG,14.7,0.2
1993,25,C,15.9,0.023
1993,23,PG,7.6,0.19
1993,30,SF,14.4,0.007
1993,24,PG,14.8,0.125
1993,24,PG,14.6,0.13
1993,23,PG,13.2,0.194
1993,28,SG,16,0.215
1993,25,SG,12.9,0.275
1993,27,C,22,0.002
1993,22,SG,8.7,0.076
1993,25,PF,11.7,0.009
1993,29,PG,14.6,0.142
1993,23,SG,14.5,0.222
1993,23,PF,12.9,0.013
1993,26,PG,13.9,0.056
1993,24,C,17.1,0.092
1993,26,PG,13.5,0.055
1993,30,C,5,0.069
1993,30,SG,20.7,0.163
1993,28,C,11.4,0.003
1993,29,SG,17.6,0.206
1993,23,SF,18.6,0.005
1993,27,SF,16.4,0.098
1993,27,SG,17.1,0.037
1993,31,SG,14.2,0.311
1993,29,SF,14.2,0.246
1993,24,SF,15.5,0.113
1993,32,SG,15,0.272
1993,22,PF,16.6,0.014
1993,25,C,18.5,0.006
1993,22,SG,1.9,0.3
1993,30,C,20.8,0.005
1993,27,SF,13.7,0.052
1993,26,PF,14,0.179
1993,30,PG,15.7,0.065
1993,32,PG,12.1,0.184
1993,24,PF,11.6,0.033
1993,24,PF,13.1,0.042
1993,23,SF,14.7,0.061
1993,27,SF,15.1,0.153
1993,28,PG,12.2,0.038
1993,25,PF,16.8,0.013
1993,28,PF,12.5,0.008
1993,23,C,11.8,0.028
1993,24,PG,7.9,0.037
1993,28,PF,17.5,0.001
1993,24,SG,14,0.06
1993,25,SF,12.1,0.097
1993,25,SF,3.6,0.074
1993,25,SF,12.9,0.099
1993,25,SG,12.7,0.252
1993,27,PG,11.7,0.088
1993,26,PG,8.7,0.309
1993,27,SF,16.1,0.009
1993,27,PF,17.5,0.006
1993,27,SG,12,0.04
1993,29,PF,16.3,0.065
1993,22,PG,11.6,0.051
1993,22,SG,17.5,0.182
1993,32,PF,11.3,0.022
1993,32,PF,9.3,0.05
1993,23,PF,14.6,0.119
1993,25,PF,9.9,0.005
1993,25,PF,10.3,0.006
1993,26,PG,19.7,0.265
1993,31,SG,15.9,0.274
1993,29,SG,16.1,0.155
1993,32,C,8.3,0.071
1993,26,SG,18.3,0.262
1993,24,PG,11.3,0.44
1993,26,PF,13.1,0.005
1993,33,SF,12.5,0.275
1993,24,SF,9.2,0.172
1993,24,C,12.9,0.008
1993,29,PG,18.2,0.201
1993,22,SF,12.1,0.069
1993,23,PF,10.6,0.022
1993,25,SF,9.7,0.017
1993,30,SG,10.5,0.114
1993,26,SG,9.5,0.056
1993,25,PG,12.7,0.301
1993,25,SG,11.3,0.039
1993,22,SF,11,0.157
1993,27,PG,16.6,0.087
1993,27,PF,17.1,0.255
1993,27,PF,17.4,0.222
1993,27,PF,14.6,0.5
1993,24,PG,18.5,0.214
1993,27,PG,15.8,0.016
1993,29,SF,10.7,0.007
1993,22,SG,8.1,0.094
1993,33,SF,17.1,0.057
1993,34,PG,10.8,0.038
1993,26,PG,18.1,0.014
1993,23,PF,18.9,0.051
1993,35,C,7.8,0.016
1993,29,SG,29.7,0.115
1993,22,PF,13.6,0.003
1993,23,PF,20.4,0.004
1993,27,PG,9.4,0.213
1993,27,PG,17.5,0.2
1993,27,SG,8.6,0.214
1993,30,SF,13.7,0.044
1993,26,PF,11.5,0.09
1993,26,SG,9.6,0.242
1993,26,PG,8.2,0.333
1993,36,SF,15.7,0.04
1993,26,C,12.8,0.018
1993,31,C,5.3,0.012
1993,31,C,9.6,0.022
1993,25,PG,8.9,0.022
1993,28,SG,14.9,0.077
1993,29,C,9.2,0.03
1993,28,PF,11.7,0.002
1993,23,PF,17.3,0.038
1993,35,C,14.3,0.047
1993,26,C,9.3,0.014
1993,28,SG,-0.2,0.429
1993,26,SG,13.3,0.27
1993,26,SG,13.3,0.273
1993,29,PG,14.7,0.595
1993,27,SG,17.4,0.043
1993,24,SF,12.5,0.095
1993,26,SG,12.9,0.022
1993,28,PF,13.3,0.375
1993,26,PF,14.7,0.031
1993,24,SG,7.6,0.017
1993,22,SF,13.7,0.186
1993,23,PF,14,0.017
1993,23,PG,8.8,0.016
1993,34,PF,10.3,0.014
1993,27,SG,15.4,0.4
1993,31,SG,13.7,0.007
1993,29,PF,26.2,0.014
1993,26,PF,19.6,0.022
1993,28,SF,20.4,0.046
1993,23,PF,15.8,0.006
1993,27,SG,13.4,0.421
1993,22,PG,11,0.293
1993,24,PG,10.1,0.272
1993,28,SF,10.9,0.005
1993,25,SF,11.2,0.345
1993,31,SF,7.6,0.025
1993,29,PF,16.3,0.024
1993,35,PF,14.4,0.028
1993,26,SF,15,0.144
1993,28,PG,15.1,0.142
1993,22,C,12.7,0.012
1993,27,SG,19.4,0.351
1993,25,PF,15.5,0.034
1993,21,SG,14.3,0.015
1993,29,SF,11.9,0.048
1993,27,SG,14.8,0.269
1993,27,SF,17.8,0.084
1993,22,C,20.8,0.003
1993,29,SF,19,0.143
1993,24,PG,19.3,0.127
1993,21,SF,11.9,0.269
1993,23,PF,12.7,0.008
1993,33,PF,19.8,0.004
1993,32,PF,8.3,0.391
1993,32,PF,7.4,0.478
1993,32,PF,10.9,0.217
1993,25,SG,11.5,0.071
1993,29,SF,15.5,0.084
1993,28,SF,15.7,0.039
1993,29,PF,12.6,0.002
1993,30,C,27.3,0.005
1993,20,C,22.9,0.002
1993,23,PG,5.9,0.8
1993,23,PG,11.8,0.04
1993,23,PF,16.9,0.022
1993,23,PG,16.4,0.013
1993,27,SF,16.3,0.05
1993,32,PG,9.3,0.176
1993,26,SF,14.2,0.2
1993,24,PG,17,0.035
1993,23,SG,13.9,0.186
1993,27,C,14.8,0.004
1993,31,PF,16.5,0.089
1993,31,PF,16.2,0.055
1993,31,PF,16.9,0.154
1993,27,PF,12,0.08
1993,28,SF,12.2,0.266
1993,28,SG,17.3,0.147
1993,23,SG,14.2,0.061
1993,33,SG,19.2,0.106
1993,27,SF,19.2,0.07
1993,30,PF,8.6,0.013
1993,28,C,14.6,0.002
1993,29,PG,17,0.311
1993,34,SG,8.4,0.061
1993,24,PG,9.3,0.172
1993,28,PG,22.1,0.297
1993,34,PF,11.2,0.016
1993,34,PF,11.6,0.016
1993,25,PF,11.9,0.1
1993,25,PF,-8.6,1
1993,25,PF,12.6,0.089
1993,30,C,4.8,0.075
1993,24,PF,12.5,0.008
1993,24,PF,12.3,0.01
1993,24,PF,12.6,0.008
1993,25,SF,15,0.292
1993,26,PG,14.5,0.041
1993,27,SG,15.6,0.166
1993,31,PG,14.6,0.249
1993,30,SG,13.2,0.226
1993,30,SG,13.6,0.19
1993,30,SG,12.7,0.269
1993,32,C,15.5,0.068
1993,26,PF,18.8,0.058
1993,27,C,24.2,0.013
1993,25,SG,12,0.063
1993,26,PG,13.7,0.088
1993,31,PF,13.6,0.17
1993,37,C,5.2,0.049
1993,23,C,14.7,0.003
1993,26,SF,14.5,0.008
1993,30,PG,1.7,0.306
1993,32,SF,11.8,0.01
1993,33,C,10.6,0.011
1993,30,PF,19.2,0.048
1993,31,SG,14.4,0.205
1993,24,SF,13.2,0.351
1993,22,SF,12.7,0.097
1993,27,C,18,0.009
1993,30,PF,8.4,0.008
1993,26,C,13.1,0.012
1993,26,PG,11.3,0.259
1993,24,SF,15.5,0.01
1993,28,PG,15.2,0.264
1993,27,SF,14.9,0.003
1993,22,SG,11.1,0.048
1993,23,PF,10.3,0.006
1993,27,PG,17.1,0.294
1993,23,SG,10.9,0.04
1993,22,C,7.6,0.037
1993,23,SG,16.1,0.213
1993,24,SG,15.2,0.04
1993,28,SF,12.8,0.012
1993,28,SF,13.5,0.013
1993,22,SG,13.6,0.205
1993,27,SG,16.3,0.28
1993,24,SF,14.5,0.004
1993,22,SG,11.7,0.014
1993,30,PF,13.5,0.051
1993,30,PF,14.5,0.056
1993,30,PF,18.8,0.111
1993,30,PG,21.3,0.208
1993,26,SG,18,0.037
1993,24,PF,20,0.087
1993,24,SG,5.7,0.213
1993,31,PG,15.4,0.157
1993,31,C,10.7,0.005
1993,30,PF,14.6,0.003
1993,31,PG,16.5,0.052
1993,28,PF,15.7,0.002
1993,27,PF,10.4,0.062
1993,33,SG,14.1,0.444
1993,30,PF,11.4,0.039
1993,34,SF,13.8,0.182
1993,24,PF,16,0.006
1993,25,SF,13.6,0.075
1993,31,PG,6.4,0.01
1993,31,SG,0.1,0.053
1993,22,SF,15,0.004
1993,22,PF,20.1,0.04
1993,29,PG,14.4,0.171
1993,22,C,7.7,0.017
1993,25,SG,14.2,0.018
1993,25,PF,13.2,0.078
1993,26,PG,9.9,0.606
1993,26,PG,9.3,0.63
1993,26,PG,10.3,0.595
1993,33,SF,24.3,0.199
1993,30,PF,21.2,0.021
1993,29,SF,12.9,0.073
1993,32,PF,11.9,0.002
1993,22,PG,9.3,0.035
1993,26,SF,10.5,0.111
1993,30,PF,17.4,0.024
1993,23,SF,17.7,0.011
1993,26,PG,19,0.135
1993,28,SF,15.8,0.105
1993,24,PF,14.6,0.02
1993,22,SF,15,0.232
1993,26,SG,11.2,0.137
1993,29,SF,11.5,0.018
1993,28,C,11.9,0.023
1993,28,C,12.9,0.023
1993,28,PF,8.7,0.179
1993,22,PG,12.3,0.212
1993,33,SF,13.4,0.015
1993,33,SF,13.4,0.016
1993,31,SF,15.6,0.097
1993,30,PG,10.4,0.407
1992,22,PG,12.6,0.111
1992,29,C,10.1,0.02
1992,29,PG,17.1,0.313
1992,27,SF,10.9,0.113
1992,32,SF,13.7,0.09
1992,32,SG,15.4,0.34
1992,22,C,13.9,0.002
1992,27,PF,12.6,0.005
1992,21,PG,12.8,0.027
1992,24,SG,16.4,0.082
1992,33,SF,14.1,0.126
1992,25,SG,13.8,0.082
1992,24,PG,10.6,0.126
1992,24,PG,14.1,0.125
1992,25,SG,12.7,0.026
1992,24,SF,8.7,0.356
1992,23,SG,14.4,0.007
1992,31,PG,12.7,0.083
1992,30,PF,14.5,0.002
1992,30,PF,12,0.01
1992,30,PF,14.9,0.001
1992,28,SF,24.5,0.122
1992,24,PG,15,0.377
1992,29,SG,12.6,0.026
1992,27,SG,13.4,0.059
1992,27,SG,13.5,0.077
1992,28,C,8.4,0.008
1992,27,C,14.1,0.003
1992,26,SF,6.3,0.005
1992,26,SF,6.3,0.005
1992,23,SF,12.1,0.037
1992,35,SF,21,0.169
1992,32,SG,15.6,0.146
1992,25,SG,11.9,0.291
1992,24,PG,15.2,0.054
1992,27,PG,14,0.04
1992,29,C,7.7,0.07
1992,23,PF,10.9,0.006
1992,28,SG,14.7,0.07
1992,30,C,16.4,0.026
1992,21,PG,12.8,0.038
1992,31,C,14.3,0.003
1992,32,PF,15.5,0.01
1992,22,SF,10.2,0.113
1992,26,PG,16,0.241
1992,23,SF,10.8,0.023
1992,23,SF,10.8,0.025
1992,23,PG,13,0.063
1992,28,C,12.3,0.002
1992,22,PG,14.7,0.5
1992,23,PG,11.5,0.036
1992,31,SF,11.4,0.253
1992,31,SF,10.5,0.247
1992,31,SF,11.9,0.256
1992,26,PF,11.3,0.015
1992,23,SF,10.1,0.014
1992,23,SF,9.8,0.03
1992,24,PF,12.6,0.371
1992,23,SF,13.5,0.024
1992,29,SG,13.4,0.038
1992,30,PF,15,0.009
1992,22,PG,1.8,0.278
1992,23,C,13.3,0.004
1992,29,SF,15.3,0.033
1992,30,PF,13.5,0.007
1992,28,PF,15.2,0.004
1992,23,C,12.4,0.002
1992,22,SF,16.9,0.016
1992,32,PF,15.9,0.05
1992,24,PG,12.1,0.115
1992,24,PG,12.3,0.113
1992,24,SG,7.2,0.167
1992,35,PG,12.6,0.024
1992,23,PF,11.2,0.008
1992,24,PF,19.5,0.079
1992,23,PG,14.3,0.08
1992,32,PG,13.3,0.029
1992,26,SG,4,0.087
1992,29,SF,13.6,0.006
1992,29,SF,13.8,0.007
1992,29,SF,13.6,0.006
1992,23,PG,12.1,0.192
1992,22,SF,8.4,0.268
1992,30,PF,18.5,0.012
1992,27,SG,16.4,0.176
1992,31,SG,3.2,0.027
1992,26,C,23,0.002
1992,36,PG,7.2,0.209
1992,22,PF,13.3,0.004
1992,24,PF,12.4,0.009
1992,37,SF,16.6,0.04
1992,28,PG,13.3,0.112
1992,23,C,15.9,0.06
1992,25,PG,13.8,0.04
1992,25,PG,12.6,0.032
1992,25,PG,14,0.041
1992,29,C,5.6,0.011
1992,29,SG,23.6,0.229
1992,27,C,10.5,0.004
1992,28,SG,15.4,0.092
1992,25,SG,15.3,0.046
1992,26,SF,13.7,0.124
1992,36,C,11.7,0.002
1992,26,PG,13.8,0.045
1992,30,SG,13.8,0.244
1992,28,SG,13.7,0.165
1992,23,SF,14.4,0.079
1992,31,SF,15.9,0.318
1992,24,C,19.9,0.003
1992,24,SG,12.5,0.04
1992,29,C,22.8,0.004
1992,26,SF,15.6,0.052
1992,25,PF,11.2,0.146
1992,29,PG,12.7,0.044
1992,31,PG,12.1,0.175
1992,23,PF,11.2,0.005
1992,22,SF,12.2,0.133
1992,27,SF,13,0.046
1992,26,SF,15.2,0.034
1992,27,PG,13.3,0.037
1992,25,SG,9.8,0.028
1992,25,SG,10.2,0.011
1992,25,SG,7.4,0.061
1992,25,SG,11.3,0.059
1992,24,PF,18.2,0.019
1992,27,PF,15.3,0.003
1992,23,SG,11.8,0.016
1992,27,PF,18,0.002
1992,23,SG,16.5,0.018
1992,24,SF,13.2,0.062
1992,32,C,13,0.015
1992,24,SG,14.7,0.207
1992,26,PG,13.4,0.086
1992,25,PG,13,0.08
1992,25,PG,13.3,0.083
1992,26,SF,15.3,0.008
1992,26,PF,20.6,0.003
1992,26,SG,13.3,0.096
1992,28,PF,16.7,0.07
1992,37,PG,11.4,0.039
1992,21,SG,9.9,0.063
1992,24,PF,11.2,0.003
1992,31,SG,5.7,0.152
1992,31,SG,5.3,0.222
1992,31,SG,5.8,0.148
1992,25,PG,19.1,0.236
1992,30,PG,16.7,0.184
1992,28,SG,15.4,0.163
1992,31,C,7.1,0.18
1992,25,SG,17,0.203
1992,36,PG,8,0.25
1992,36,PG,4.3,0.273
1992,36,PG,10.1,0.238
1992,23,PG,11.1,0.333
1992,25,PF,10.9,0.006
1992,32,SF,13.4,0.45
1992,23,PF,12.3,0.09
1992,23,SF,9,0.067
1992,23,PF,12.5,0.092
1992,23,C,12.8,0.002
1992,31,SG,10.4,0.397
1992,26,SG,17.1,0.079
1992,26,SG,17.2,0.08
1992,28,SG,18.9,0.152
1992,24,SF,13,0.019
1992,29,PG,16.5,0.179
1992,24,PG,13.3,0.383
1992,26,PG,17.8,0.058
1992,24,SG,12.6,0.147
1992,26,SF,10,0.223
1992,24,C,10.1,0.042
1992,26,PG,11.9,0.045
1992,26,PG,11.4,0.046
1992,26,PG,12.3,0.045
1992,28,SF,10,0.014
1992,32,SF,16.1,0.092
1992,25,PG,19.9,0.041
1992,22,PF,18.9,0.017
1992,35,SG,10.4,0.12
1992,28,SG,27.7,0.055
1992,22,PF,21.6,0.004
1992,26,PG,15.3,0.312
1992,29,SF,14.7,0.009
1992,25,SG,9.1,0.117
1992,32,SF,14.3,0.233
1992,22,C,10.1,0.014
1992,25,PF,13.4,0.012
1992,30,C,7.7,0.005
1992,30,C,13.5,0.027
1992,24,PG,11.1,0.06
1992,27,SG,9.8,0.132
1992,28,C,7.4,0.042
1992,27,PF,11.4,0.008
1992,34,C,12.6,0.117
1992,25,C,13.8,0.002
1992,25,C,9.4,0.006
1992,27,SG,10.4,0.319
1992,28,PG,12.8,0.682
1992,31,SG,14.9,0.149
1992,31,PF,13.1,0.024
1992,26,SG,17.9,0.015
1992,23,SF,14.1,0.081
1992,25,SG,10.4,0.024
1992,27,PF,15,0.4
1992,25,PF,15.8,0.025
1992,23,SG,7.7,0.036
1992,22,SG,8.3,0.034
1992,26,SF,17.8,0.198
1992,30,SG,15.1,0.009
1992,28,PF,25.4,0.011
1992,36,C,19.2,0.009
1992,25,PF,19.7,0.004
1992,27,SG,18.8,0.011
1992,26,SG,14.1,0.389
1992,23,SG,6.4,0.414
1992,23,SG,6.8,0.415
1992,23,SG,4.3,0.4
1992,23,PG,8.6,0.429
1992,27,SF,7.3,0.03
1992,24,SF,11,0.3
1992,30,SF,12.6,0.137
1992,28,SF,13.9,0.038
1992,34,PF,18.5,0.021
1992,25,SF,14.7,0.083
1992,27,PG,14.5,0.242
1992,26,SG,17.6,0.304
1992,24,PF,14.7,0.034
1992,28,PF,12,0.015
1992,23,SG,8.8,0.188
1992,26,SF,11.6,0.258
1992,26,SF,14.4,0.152
1992,24,SG,9.7,0.172
1992,24,SG,6.7,0.083
1992,24,SF,10.5,0.185
1992,28,SF,19.9,0.11
1992,23,PG,13.6,0.142
1992,28,PF,9.5,0.025
1992,32,PF,21.4,0.006
1992,31,PF,12.9,0.413
1992,28,SF,13.6,0.074
1992,27,SF,15.3,0.034
1992,28,PF,11.3,0.007
1992,29,C,23.7,0.001
1992,23,SG,3.6,0.04
1992,22,SG,10.1,0.092
1992,22,PF,15.6,0.01
1992,22,PG,10.5,0.037
1992,31,PG,10.9,0.09
1992,25,SF,11.9,0.083
1992,23,PG,13.1,0.031
1992,26,C,14.2,0.007
1992,30,PF,17.6,0.086
1992,22,PG,8.6,0.054
1992,22,PG,6.5,0.133
1992,22,PG,9,0.044
1992,26,PF,13.8,0.01
1992,27,SF,14.5,0.276
1992,29,PF,9.5,0.05
1992,27,SG,15.8,0.211
1992,22,SG,10,0.071
1992,32,SG,18.2,0.094
1992,28,PF,16.5,0.003
1992,26,SF,21.5,0.059
1992,27,C,13.1,0.002
1992,27,PF,6.9,0.143
1992,28,PG,18.1,0.287
1992,33,SG,8,0.13
1992,27,PG,22.7,0.291
1992,24,PG,12.6,0.088
1992,25,SG,9.1,0.331
1992,25,SG,10.1,0.356
1992,25,SG,7.7,0.294
1992,24,PF,12.3,0.107
1992,24,PF,8.7,0.091
1992,24,PF,12.9,0.11
1992,29,C,11.6,0.032
1992,23,C,14.1,0.007
1992,29,SG,13.9,0.046
1992,24,SF,17.5,0.277
1992,25,PG,17.4,0.123
1992,26,SG,16.3,0.183
1992,27,PG,7.6,0.033
1992,30,PG,13.8,0.173
1992,29,SG,15,0.228
1992,31,SF,12.9,0.057
1992,21,C,16.3,0.002
1992,31,PF,14.9,0.037
1992,25,SF,14.2,0.013
1992,26,C,27.5,0.007
1992,25,PG,14.9,0.112
1992,30,PF,17,0.159
1992,29,SG,10,0.25
1992,27,PF,14.7,0.006
1992,31,C,5.8,0.069
1992,31,SF,13.6,0.019
1992,31,SF,14.1,0.022
1992,23,C,10.6,0.034
1992,29,PF,19.5,0.077
1992,30,SG,15.5,0.156
1992,23,SF,14.4,0.269
1992,26,C,16.6,0.003
1992,29,PF,13.7,0.011
1992,25,C,13.4,0.002
1992,25,PG,12.3,0.045
1992,25,PG,15,0.043
1992,25,PG,11.1,0.046
1992,23,SF,16.5,0.004
1992,27,PG,14.4,0.288
1992,26,SF,18.6,0.011
1992,22,PF,11.9,0.016
1992,26,PG,15,0.151
1992,34,PF,8.1,0.011
1992,22,SG,9.6,0.085
1992,28,SG,8.1,0.066
1992,22,SG,12.5,0.191
1992,23,PG,10.1,0.039
1992,25,C,16.8,0.002
1992,33,PG,6.5,0.099
1992,33,PG,-5.5,0.25
1992,33,PG,6.9,0.091
1992,26,SG,16.4,0.299
1992,23,PF,12.9,0.005
1992,29,PG,22.8,0.217
1992,25,PG,16.9,0.023
1992,23,SG,6,0.167
1992,30,PG,10.7,0.333
1992,24,PG,7.8,0.371
1992,31,SG,14.5,0.005
1992,22,SG,6.4,0.167
1992,22,SG,6.1,0.333
1992,30,PG,16,0.068
1992,30,C,10.9,0.006
1992,23,SG,11.5,0.027
1992,23,SG,14.6,0.029
1992,29,PF,17.2,0.007
1992,30,PG,16.6,0.06
1992,27,PF,13.9,0.002
1992,26,PF,5.3,0.093
1992,32,SG,12.3,0.372
1992,27,PG,12.1,0.061
1992,29,SF,7.2,0.016
1992,33,SF,14.2,0.172
1992,23,PF,13.7,0.009
1992,28,PG,14.6,0.037
1992,27,C,15.5,0.193
1992,30,SG,10.9,0.026
1992,28,PG,15.1,0.198
1992,24,SG,14.6,0.026
1992,29,PG,14,0.078
1992,24,PF,10.9,0.071
1992,32,SG,8.9,0.004
1992,25,PG,10.6,0.218
1992,25,PG,3.3,0.143
1992,25,PG,11.4,0.238
1992,32,SF,22.2,0.14
1992,28,SG,12,0.112
1992,31,PF,15,0.002
1992,33,C,12.6,0.007
1992,29,C,18.6,0.006
1992,29,PF,19.7,0.03
1992,22,SF,16.4,0.018
